조사일,채수위치,실제단계,예측단계,prob_정상,prob_관심,prob_경계,발동_시나리오,권고조치
2024-09-17,추동,경계,관심,0.335,0.618,0.047,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-17,회남,관심,관심,0.402,0.533,0.064,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-18,문의,경계,관심,0.034,0.899,0.066,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-18,추동,경계,경계,0.292,0.556,0.153,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-18,회남,관심,경계,0.347,0.472,0.181,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-19,문의,경계,관심,0.033,0.878,0.09,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-19,추동,경계,경계,0.265,0.405,0.329,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-19,회남,관심,경계,0.22,0.196,0.583,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-20,문의,경계,관심,0.04,0.872,0.088,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-20,추동,경계,경계,0.255,0.422,0.323,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-20,회남,관심,경계,0.428,0.274,0.297,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-21,문의,경계,관심,0.043,0.888,0.068,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-21,추동,경계,경계,0.294,0.451,0.255,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-21,회남,관심,경계,0.484,0.359,0.157,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2024-09-22,문의,경계,관심,0.035,0.898,0.067,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-22,추동,경계,경계,0.305,0.552,0.143,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-22,회남,경계,경계,0.43,0.403,0.167,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2024-09-23,문의,경계,관심,0.034,0.913,0.053,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-23,추동,경계,경계,0.334,0.54,0.126,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-23,회남,경계,경계,0.429,0.397,0.174,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2024-09-24,문의,경계,관심,0.037,0.893,0.069,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-24,추동,경계,경계,0.32,0.558,0.122,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-24,회남,경계,경계,0.497,0.356,0.147,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2024-09-25,문의,경계,관심,0.04,0.892,0.068,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-25,추동,관심,경계,0.265,0.552,0.183,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-25,회남,경계,관심,0.481,0.452,0.066,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2024-09-26,문의,경계,관심,0.027,0.932,0.041,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-26,추동,경계,경계,0.265,0.594,0.141,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-26,회남,경계,관심,0.419,0.48,0.1,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2024-09-27,문의,경계,관심,0.022,0.94,0.038,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-27,추동,경계,경계,0.235,0.586,0.179,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-27,회남,관심,관심,0.579,0.383,0.038,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-28,문의,경계,관심,0.033,0.917,0.05,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-28,추동,경계,경계,0.256,0.587,0.157,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-28,회남,관심,관심,0.409,0.549,0.042,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-29,문의,경계,관심,0.027,0.945,0.028,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-29,추동,경계,경계,0.274,0.584,0.143,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-29,회남,관심,관심,0.361,0.612,0.027,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-30,문의,경계,관심,0.039,0.94,0.021,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-30,추동,경계,관심,0.249,0.719,0.032,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-09-30,회남,관심,관심,0.361,0.616,0.023,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-01,문의,경계,관심,0.027,0.955,0.019,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-01,추동,경계,관심,0.073,0.903,0.024,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-01,회남,관심,관심,0.327,0.655,0.018,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-02,문의,경계,관심,0.122,0.852,0.026,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-02,추동,경계,관심,0.082,0.88,0.038,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-02,회남,관심,관심,0.288,0.698,0.014,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-03,문의,경계,관심,0.204,0.762,0.034,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-03,추동,관심,관심,0.102,0.845,0.053,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-03,회남,관심,관심,0.307,0.677,0.016,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-04,문의,경계,관심,0.235,0.725,0.04,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-04,추동,관심,관심,0.071,0.859,0.07,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-04,회남,관심,관심,0.346,0.613,0.042,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-05,문의,경계,관심,0.14,0.815,0.045,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-05,추동,관심,관심,0.116,0.781,0.103,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-05,회남,관심,관심,0.468,0.458,0.074,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-06,문의,관심,관심,0.11,0.84,0.05,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-06,추동,관심,관심,0.128,0.765,0.107,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2024-10-06,회남,관심,관심,0.43,0.552,0.018,S3_관심단계_진입|S4_경계단계_임박,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
